staff_id,name,store_id,employment_type,hourly_wage,work_date,clock_in,clock_out,break_minutes,work_hours,late_night,base_wage,late_night_premium,total_wage,overtime_hours,source_file
R001-S16,スタッフR00116,R001_新宿店,アルバイト,1061,2024-01-31,13:30,18:00,0,4.5,False,4774.5,0.0,4774.5,0.0,shift_R001_202401.csv
R001-S18,スタッフR00118,R001_新宿店,アルバイト,1187,2024-01-31,21:00,03:06,45,6.1,True,7240.7,1810.18,9050.88,0.0,shift_R001_202401.csv
R001-S19,スタッフR00119,R001_新宿店,パート,1131,2024-01-31,17:00,00:54,45,7.9,True,8934.9,2233.72,11168.62,0.0,shift_R001_202401.csv
R001-S20,スタッフR00120,R001_新宿店,アルバイト,1146,2024-01-31,20:30,03:24,45,6.9,True,7907.4,1976.85,9884.25,0.0,shift_R001_202401.csv
R002-S01,スタッフR00201,R002_渋谷店,アルバイト,1073,2024-01-01,13:00,19:42,45,6.7,False,7189.1,0.0,7189.1,0.0,shift_R002_202401.csv
R002-S02,スタッフR00202,R002_渋谷店,アルバイト,1187,2024-01-01,13:00,18:00,0,5.0,False,5935.0,0.0,5935.0,0.0,shift_R002_202401.csv
R002-S03,スタッフR00203,R002_渋谷店,アルバイト,1098,2024-01-01,15:30,20:24,0,4.9,False,5380.2,0.0,5380.2,0.0,shift_R002_202401.csv
R002-S04,スタッフR00204,R002_渋谷店,アルバイト,1063,2024-01-01,15:30,19:48,0,4.3,False,4570.9,0.0,4570.9,0.0,shift_R002_202401.csv
R002-S05,スタッフR00205,R002_渋谷店,パート,1168,2024-01-01,17:30,21:00,0,3.5,False,4088.0,0.0,4088.0,0.0,shift_R002_202401.csv
R002-S06,スタッフR00206,R002_渋谷店,アルバイト,1146,2024-01-01,17:30,01:06,45,7.6,True,8709.6,2177.4,10887.0,0.0,shift_R002_202401.csv
R002-S07,スタッフR00207,R002_渋谷店,パート,1272,2024-01-01,16:00,21:48,0,5.8,False,7377.6,0.0,7377.6,0.0,shift_R002_202401.csv
R002-S08,スタッフR00208,R002_渋谷店,アルバイト,1060,2024-01-01,12:00,16:18,0,4.3,False,4558.0,0.0,4558.0,0.0,shift_R002_202401.csv
R002-S09,スタッフR00209,R002_渋谷店,パート,1118,2024-01-01,19:30,00:00,0,4.5,True,5031.0,1257.75,6288.75,0.0,shift_R002_202401.csv
R002-S10,スタッフR00210,R002_渋谷店,パート,1148,2024-01-01,13:30,19:18,0,5.8,False,6658.4,0.0,6658.4,0.0,shift_R002_202401.csv
R002-S11,スタッフR00211,R002_渋谷店,社員,2189,2024-01-01,11:30,15:48,0,4.3,False,9412.7,0.0,9412.7,0.0,shift_R002_202401.csv
R002-S12,スタッフR00212,R002_渋谷店,アルバイト,1200,2024-01-01,21:30,02:48,0,5.3,True,6360.0,1590.0,7950.0,0.0,shift_R002_202401.csv
R002-S13,スタッフR00213,R002_渋谷店,社員,2170,2024-01-01,10:00,13:42,0,3.7,False,8029.0,0.0,8029.0,0.0,shift_R002_202401.csv
R002-S14,スタッフR00214,R002_渋谷店,アルバイト,1193,2024-01-01,12:00,17:36,0,5.6,False,6680.8,0.0,6680.8,0.0,shift_R002_202401.csv
R002-S15,スタッフR00215,R002_渋谷店,アルバイト,1105,2024-01-01,11:00,17:48,45,6.8,False,7514.0,0.0,7514.0,0.0,shift_R002_202401.csv
R002-S16,スタッフR00216,R002_渋谷店,アルバイト,1172,2024-01-01,20:00,23:18,0,3.3,True,3867.6,966.9,4834.5,0.0,shift_R002_202401.csv
R002-S18,スタッフR00218,R002_渋谷店,アルバイト,1135,2024-01-01,17:30,20:48,0,3.3,False,3745.5,0.0,3745.5,0.0,shift_R002_202401.csv
R002-S19,スタッフR00219,R002_渋谷店,社員,1955,2024-01-01,11:30,17:48,45,6.3,False,12316.5,0.0,12316.5,0.0,shift_R002_202401.csv
R002-S01,スタッフR00201,R002_渋谷店,アルバイト,1073,2024-01-02,16:00,19:06,0,3.1,False,3326.3,0.0,3326.3,0.0,shift_R002_202401.csv
R002-S02,スタッフR00202,R002_渋谷店,アルバイト,1187,2024-01-02,18:30,21:36,0,3.1,False,3679.7,0.0,3679.7,0.0,shift_R002_202401.csv
R002-S03,スタッフR00203,R002_渋谷店,アルバイト,1098,2024-01-02,20:30,03:30,45,7.0,True,7686.0,1921.5,9607.5,0.0,shift_R002_202401.csv
R002-S04,スタッフR00204,R002_渋谷店,アルバイト,1063,2024-01-02,11:00,16:36,0,5.6,False,5952.8,0.0,5952.8,0.0,shift_R002_202401.csv
R002-S05,スタッフR00205,R002_渋谷店,パート,1168,2024-01-02,19:30,02:36,45,7.1,True,8292.8,2073.2,10366.0,0.0,shift_R002_202401.csv
R002-S06,スタッフR00206,R002_渋谷店,アルバイト,1146,2024-01-02,16:00,20:54,0,4.9,False,5615.4,0.0,5615.4,0.0,shift_R002_202401.csv
R002-S07,スタッフR00207,R002_渋谷店,パート,1272,2024-01-02,19:00,03:00,60,8.0,True,10176.0,2544.0,12720.0,0.0,shift_R002_202401.csv
R002-S08,スタッフR00208,R002_渋谷店,アルバイト,1060,2024-01-02,20:00,02:18,45,6.3,True,6678.0,1669.5,8347.5,0.0,shift_R002_202401.csv
R002-S09,スタッフR00209,R002_渋谷店,パート,1118,2024-01-02,10:00,15:00,0,5.0,False,5590.0,0.0,5590.0,0.0,shift_R002_202401.csv
R002-S10,スタッフR00210,R002_渋谷店,パート,1148,2024-01-02,17:00,23:12,45,6.2,True,7117.6,1779.4,8897.0,0.0,shift_R002_202401.csv
R002-S11,スタッフR00211,R002_渋谷店,社員,2189,2024-01-02,09:30,16:42,45,7.2,False,15760.8,0.0,15760.8,0.0,shift_R002_202401.csv
R002-S12,スタッフR00212,R002_渋谷店,アルバイト,1200,2024-01-02,15:00,22:30,45,7.5,True,9000.0,2250.0,11250.0,0.0,shift_R002_202401.csv
R002-S13,スタッフR00213,R002_渋谷店,社員,2170,2024-01-02,09:00,16:30,45,7.5,False,16275.0,0.0,16275.0,0.0,shift_R002_202401.csv
R002-S14,スタッフR00214,R002_渋谷店,アルバイト,1193,2024-01-02,19:30,23:54,0,4.4,True,5249.2,1312.3,6561.5,0.0,shift_R002_202401.csv
R002-S15,スタッフR00215,R002_渋谷店,アルバイト,1105,2024-01-02,20:30,04:00,45,7.5,True,8287.5,2071.88,10359.38,0.0,shift_R002_202401.csv
R002-S16,スタッフR00216,R002_渋谷店,アルバイト,1172,2024-01-02,10:00,17:36,45,7.6,False,8907.2,0.0,8907.2,0.0,shift_R002_202401.csv
R002-S17,スタッフR00217,R002_渋谷店,アルバイト,1103,2024-01-02,13:00,19:48,45,6.8,False,7500.4,0.0,7500.4,0.0,shift_R002_202401.csv
R002-S18,スタッフR00218,R002_渋谷店,アルバイト,1135,2024-01-02,16:00,20:30,0,4.5,False,5107.5,0.0,5107.5,0.0,shift_R002_202401.csv
R002-S19,スタッフR00219,R002_渋谷店,社員,1955,2024-01-02,11:30,17:54,45,6.4,False,12512.0,0.0,12512.0,0.0,shift_R002_202401.csv
R002-S20,スタッフR00220,R002_渋谷店,パート,1103,2024-01-02,16:00,23:00,45,7.0,True,7721.0,1930.25,9651.25,0.0,shift_R002_202401.csv
R002-S01,スタッフR00201,R002_渋谷店,アルバイト,1073,2024-01-03,11:30,14:48,0,3.3,False,3540.9,0.0,3540.9,0.0,shift_R002_202401.csv
R002-S02,スタッフR00202,R002_渋谷店,アルバイト,1187,2024-01-03,11:30,17:30,45,6.0,False,7122.0,0.0,7122.0,0.0,shift_R002_202401.csv
R002-S03,スタッフR00203,R002_渋谷店,アルバイト,1098,2024-01-03,19:30,03:18,45,7.8,True,8564.4,2141.1,10705.5,0.0,shift_R002_202401.csv
R002-S04,スタッフR00204,R002_渋谷店,アルバイト,1063,2024-01-03,20:30,03:24,45,6.9,True,7334.7,1833.68,9168.38,0.0,shift_R002_202401.csv
R002-S05,スタッフR00205,R002_渋谷店,パート,1168,2024-01-03,13:30,19:18,0,5.8,False,6774.4,0.0,6774.4,0.0,shift_R002_202401.csv
R002-S06,スタッフR00206,R002_渋谷店,アルバイト,1146,2024-01-03,12:30,15:54,0,3.4,False,3896.4,0.0,3896.4,0.0,shift_R002_202401.csv
R002-S07,スタッフR00207,R002_渋谷店,パート,1272,2024-01-03,13:00,16:24,0,3.4,False,4324.8,0.0,4324.8,0.0,shift_R002_202401.csv
R002-S09,スタッフR00209,R002_渋谷店,パート,1118,2024-01-03,20:00,02:42,45,6.7,True,7490.6,1872.65,9363.25,0.0,shift_R002_202401.csv
R002-S10,スタッフR00210,R002_渋谷店,パート,1148,2024-01-03,11:00,14:00,0,3.0,False,3444.0,0.0,3444.0,0.0,shift_R002_202401.csv
R002-S11,スタッフR00211,R002_渋谷店,社員,2189,2024-01-03,10:30,14:00,0,3.5,False,7661.5,0.0,7661.5,0.0,shift_R002_202401.csv
R002-S13,スタッフR00213,R002_渋谷店,社員,2170,2024-01-03,11:30,15:00,0,3.5,False,7595.0,0.0,7595.0,0.0,shift_R002_202401.csv
R002-S15,スタッフR00215,R002_渋谷店,アルバイト,1105,2024-01-03,19:30,02:48,45,7.3,True,8066.5,2016.62,10083.12,0.0,shift_R002_202401.csv
R002-S17,スタッフR00217,R002_渋谷店,アルバイト,1103,2024-01-03,11:00,16:54,0,5.9,False,6507.7,0.0,6507.7,0.0,shift_R002_202401.csv
R002-S19,スタッフR00219,R002_渋谷店,社員,1955,2024-01-03,09:30,14:00,0,4.5,False,8797.5,0.0,8797.5,0.0,shift_R002_202401.csv
R002-S20,スタッフR00220,R002_渋谷店,パート,1103,2024-01-03,11:00,16:12,0,5.2,False,5735.6,0.0,5735.6,0.0,shift_R002_202401.csv
R002-S01,スタッフR00201,R002_渋谷店,アルバイト,1073,2024-01-04,17:00,21:48,0,4.8,False,5150.4,0.0,5150.4,0.0,shift_R002_202401.csv
R002-S02,スタッフR00202,R002_渋谷店,アルバイト,1187,2024-01-04,21:30,03:30,45,6.0,True,7122.0,1780.5,8902.5,0.0,shift_R002_202401.csv
R002-S05,スタッフR00205,R002_渋谷店,パート,1168,2024-01-04,16:30,23:42,45,7.2,True,8409.6,2102.4,10512.0,0.0,shift_R002_202401.csv
R002-S06,スタッフR00206,R002_渋谷店,アルバイト,1146,2024-01-04,15:30,20:12,0,4.7,False,5386.2,0.0,5386.2,0.0,shift_R002_202401.csv
R002-S07,スタッフR00207,R002_渋谷店,パート,1272,2024-01-04,20:00,00:30,0,4.5,True,5724.0,1431.0,7155.0,0.0,shift_R002_202401.csv
R002-S08,スタッフR00208,R002_渋谷店,アルバイト,1060,2024-01-04,21:00,02:24,0,5.4,True,5724.0,1431.0,7155.0,0.0,shift_R002_202401.csv
R002-S09,スタッフR00209,R002_渋谷店,パート,1118,2024-01-04,16:30,21:00,0,4.5,False,5031.0,0.0,5031.0,0.0,shift_R002_202401.csv
R002-S10,スタッフR00210,R002_渋谷店,パート,1148,2024-01-04,17:00,21:36,0,4.6,False,5280.8,0.0,5280.8,0.0,shift_R002_202401.csv
R002-S11,スタッフR00211,R002_渋谷店,社員,2189,2024-01-04,10:30,14:06,0,3.6,False,7880.4,0.0,7880.4,0.0,shift_R002_202401.csv
R002-S12,スタッフR00212,R002_渋谷店,アルバイト,1200,2024-01-04,19:00,01:24,45,6.4,True,7680.0,1920.0,9600.0,0.0,shift_R002_202401.csv
R002-S13,スタッフR00213,R002_渋谷店,社員,2170,2024-01-04,11:30,19:12,45,7.7,False,16709.0,0.0,16709.0,0.0,shift_R002_202401.csv
R002-S14,スタッフR00214,R002_渋谷店,アルバイト,1193,2024-01-04,14:00,21:06,45,7.1,False,8470.3,0.0,8470.3,0.0,shift_R002_202401.csv
R002-S15,スタッフR00215,R002_渋谷店,アルバイト,1105,2024-01-04,16:30,20:12,0,3.7,False,4088.5,0.0,4088.5,0.0,shift_R002_202401.csv
R002-S16,スタッフR00216,R002_渋谷店,アルバイト,1172,2024-01-04,14:00,20:36,45,6.6,False,7735.2,0.0,7735.2,0.0,shift_R002_202401.csv
R002-S17,スタッフR00217,R002_渋谷店,アルバイト,1103,2024-01-04,11:30,19:30,60,8.0,False,8824.0,0.0,8824.0,0.0,shift_R002_202401.csv
R002-S18,スタッフR00218,R002_渋谷店,アルバイト,1135,2024-01-04,16:30,22:12,0,5.7,True,6469.5,1617.38,8086.88,0.0,shift_R002_202401.csv
R002-S19,スタッフR00219,R002_渋谷店,社員,1955,2024-01-04,10:00,13:30,0,3.5,False,6842.5,0.0,6842.5,0.0,shift_R002_202401.csv
R002-S20,スタッフR00220,R002_渋谷店,パート,1103,2024-01-04,20:30,00:18,0,3.8,True,4191.4,1047.85,5239.25,0.0,shift_R002_202401.csv
R002-S01,スタッフR00201,R002_渋谷店,アルバイト,1073,2024-01-05,19:30,03:18,45,7.8,True,8369.4,2092.35,10461.75,0.0,shift_R002_202401.csv
R002-S02,スタッフR00202,R002_渋谷店,アルバイト,1187,2024-01-05,16:00,19:06,0,3.1,False,3679.7,0.0,3679.7,0.0,shift_R002_202401.csv
R002-S03,スタッフR00203,R002_渋谷店,アルバイト,1098,2024-01-05,18:00,23:12,0,5.2,True,5709.6,1427.4,7137.0,0.0,shift_R002_202401.csv
R002-S04,スタッフR00204,R002_渋谷店,アルバイト,1063,2024-01-05,20:00,00:42,0,4.7,True,4996.1,1249.03,6245.13,0.0,shift_R002_202401.csv
R002-S07,スタッフR00207,R002_渋谷店,パート,1272,2024-01-05,11:00,18:12,45,7.2,False,9158.4,0.0,9158.4,0.0,shift_R002_202401.csv
R002-S08,スタッフR00208,R002_渋谷店,アルバイト,1060,2024-01-05,15:30,20:12,0,4.7,False,4982.0,0.0,4982.0,0.0,shift_R002_202401.csv
R002-S09,スタッフR00209,R002_渋谷店,パート,1118,2024-01-05,18:30,23:12,0,4.7,True,5254.6,1313.65,6568.25,0.0,shift_R002_202401.csv
R002-S11,スタッフR00211,R002_渋谷店,社員,2189,2024-01-05,10:30,13:48,0,3.3,False,7223.7,0.0,7223.7,0.0,shift_R002_202401.csv
R002-S13,スタッフR00213,R002_渋谷店,社員,2170,2024-01-05,09:30,15:42,45,6.2,False,13454.0,0.0,13454.0,0.0,shift_R002_202401.csv
R002-S14,スタッフR00214,R002_渋谷店,アルバイト,1193,2024-01-05,12:00,17:36,0,5.6,False,6680.8,0.0,6680.8,0.0,shift_R002_202401.csv
R002-S15,スタッフR00215,R002_渋谷店,アルバイト,1105,2024-01-05,15:30,23:18,45,7.8,True,8619.0,2154.75,10773.75,0.0,shift_R002_202401.csv
R002-S16,スタッフR00216,R002_渋谷店,アルバイト,1172,2024-01-05,16:00,19:54,0,3.9,False,4570.8,0.0,4570.8,0.0,shift_R002_202401.csv
R002-S17,スタッフR00217,R002_渋谷店,アルバイト,1103,2024-01-05,16:00,22:42,45,6.7,True,7390.1,1847.52,9237.62,0.0,shift_R002_202401.csv
R002-S18,スタッフR00218,R002_渋谷店,アルバイト,1135,2024-01-05,17:30,22:24,0,4.9,True,5561.5,1390.38,6951.88,0.0,shift_R002_202401.csv
R002-S19,スタッフR00219,R002_渋谷店,社員,1955,2024-01-05,09:30,16:18,45,6.8,False,13294.0,0.0,13294.0,0.0,shift_R002_202401.csv
R002-S20,スタッフR00220,R002_渋谷店,パート,1103,2024-01-05,11:00,18:00,45,7.0,False,7721.0,0.0,7721.0,0.0,shift_R002_202401.csv
R002-S01,スタッフR00201,R002_渋谷店,アルバイト,1073,2024-01-06,15:30,19:30,0,4.0,False,4292.0,0.0,4292.0,0.0,shift_R002_202401.csv
R002-S03,スタッフR00203,R002_渋谷店,アルバイト,1098,2024-01-06,17:30,23:30,45,6.0,True,6588.0,1647.0,8235.0,0.0,shift_R002_202401.csv
R002-S04,スタッフR00204,R002_渋谷店,アルバイト,1063,2024-01-06,19:00,23:42,0,4.7,True,4996.1,1249.03,6245.13,0.0,shift_R002_202401.csv
R002-S05,スタッフR00205,R002_渋谷店,パート,1168,2024-01-06,19:00,02:06,45,7.1,True,8292.8,2073.2,10366.0,0.0,shift_R002_202401.csv
R002-S06,スタッフR00206,R002_渋谷店,アルバイト,1146,2024-01-06,14:00,20:24,45,6.4,False,7334.4,0.0,7334.4,0.0,shift_R002_202401.csv
R002-S07,スタッフR00207,R002_渋谷店,パート,1272,2024-01-06,13:30,17:06,0,3.6,False,4579.2,0.0,4579.2,0.0,shift_R002_202401.csv
R002-S08,スタッフR00208,R002_渋谷店,アルバイト,1060,2024-01-06,12:30,17:36,0,5.1,False,5406.0,0.0,5406.0,0.0,shift_R002_202401.csv
R002-S10,スタッフR00210,R002_渋谷店,パート,1148,2024-01-06,12:30,18:42,45,6.2,False,7117.6,0.0,7117.6,0.0,shift_R002_202401.csv
R002-S11,スタッフR00211,R002_渋谷店,社員,2189,2024-01-06,11:00,16:48,0,5.8,False,12696.2,0.0,12696.2,0.0,shift_R002_202401.csv
R002-S12,スタッフR00212,R002_渋谷店,アルバイト,1200,2024-01-06,12:00,16:36,0,4.6,False,5520.0,0.0,5520.0,0.0,shift_R002_202401.csv
R002-S13,スタッフR00213,R002_渋谷店,社員,2170,2024-01-06,09:30,17:18,45,7.8,False,16926.0,0.0,16926.0,0.0,shift_R002_202401.csv
R002-S14,スタッフR00214,R002_渋谷店,アルバイト,1193,2024-01-06,13:30,21:18,45,7.8,False,9305.4,0.0,9305.4,0.0,shift_R002_202401.csv
R002-S15,スタッフR00215,R002_渋谷店,アルバイト,1105,2024-01-06,17:30,23:54,45,6.4,True,7072.0,1768.0,8840.0,0.0,shift_R002_202401.csv
R002-S16,スタッフR00216,R002_渋谷店,アルバイト,1172,2024-01-06,17:30,21:18,0,3.8,False,4453.6,0.0,4453.6,0.0,shift_R002_202401.csv
R002-S17,スタッフR00217,R002_渋谷店,アルバイト,1103,2024-01-06,13:30,16:42,0,3.2,False,3529.6,0.0,3529.6,0.0,shift_R002_202401.csv
R002-S18,スタッフR00218,R002_渋谷店,アルバイト,1135,2024-01-06,14:00,20:54,45,6.9,False,7831.5,0.0,7831.5,0.0,shift_R002_202401.csv
R002-S19,スタッフR00219,R002_渋谷店,社員,1955,2024-01-06,10:00,15:54,0,5.9,False,11534.5,0.0,11534.5,0.0,shift_R002_202401.csv
R002-S20,スタッフR00220,R002_渋谷店,パート,1103,2024-01-06,18:30,00:12,0,5.7,True,6287.1,1571.78,7858.88,0.0,shift_R002_202401.csv
R002-S01,スタッフR00201,R002_渋谷店,アルバイト,1073,2024-01-07,21:30,03:12,0,5.7,True,6116.1,1529.02,7645.12,0.0,shift_R002_202401.csv
R002-S02,スタッフR00202,R002_渋谷店,アルバイト,1187,2024-01-07,11:00,15:30,0,4.5,False,5341.5,0.0,5341.5,0.0,shift_R002_202401.csv
R002-S03,スタッフR00203,R002_渋谷店,アルバイト,1098,2024-01-07,17:30,22:12,0,4.7,True,5160.6,1290.15,6450.75,0.0,shift_R002_202401.csv
R002-S04,スタッフR00204,R002_渋谷店,アルバイト,1063,2024-01-07,17:00,23:54,45,6.9,True,7334.7,1833.68,9168.38,0.0,shift_R002_202401.csv
R002-S05,スタッフR00205,R002_渋谷店,パート,1168,2024-01-07,21:30,04:48,45,7.3,True,8526.4,2131.6,10658.0,0.0,shift_R002_202401.csv
R002-S06,スタッフR00206,R002_渋谷店,アルバイト,1146,2024-01-07,16:00,22:06,45,6.1,True,6990.6,1747.65,8738.25,0.0,shift_R002_202401.csv
R002-S07,スタッフR00207,R002_渋谷店,パート,1272,2024-01-07,13:00,18:54,0,5.9,False,7504.8,0.0,7504.8,0.0,shift_R002_202401.csv
R002-S08,スタッフR00208,R002_渋谷店,アルバイト,1060,2024-01-07,19:00,23:36,0,4.6,True,4876.0,1219.0,6095.0,0.0,shift_R002_202401.csv
R002-S09,スタッフR00209,R002_渋谷店,パート,1118,2024-01-07,14:30,22:18,45,7.8,True,8720.4,2180.1,10900.5,0.0,shift_R002_202401.csv
R002-S10,スタッフR00210,R002_渋谷店,パート,1148,2024-01-07,20:00,23:42,0,3.7,True,4247.6,1061.9,5309.5,0.0,shift_R002_202401.csv
R002-S11,スタッフR00211,R002_渋谷店,社員,2189,2024-01-07,10:00,18:00,60,8.0,False,17512.0,0.0,17512.0,0.0,shift_R002_202401.csv
R002-S12,スタッフR00212,R002_渋谷店,アルバイト,1200,2024-01-07,12:00,16:12,0,4.2,False,5040.0,0.0,5040.0,0.0,shift_R002_202401.csv
R002-S13,スタッフR00213,R002_渋谷店,社員,2170,2024-01-07,09:30,14:54,0,5.4,False,11718.0,0.0,11718.0,0.0,shift_R002_202401.csv
R002-S14,スタッフR00214,R002_渋谷店,アルバイト,1193,2024-01-07,14:30,19:24,0,4.9,False,5845.7,0.0,5845.7,0.0,shift_R002_202401.csv
R002-S16,スタッフR00216,R002_渋谷店,アルバイト,1172,2024-01-07,11:30,17:06,0,5.6,False,6563.2,0.0,6563.2,0.0,shift_R002_202401.csv
R002-S17,スタッフR00217,R002_渋谷店,アルバイト,1103,2024-01-07,15:30,23:18,45,7.8,True,8603.4,2150.85,10754.25,0.0,shift_R002_202401.csv
R002-S18,スタッフR00218,R002_渋谷店,アルバイト,1135,2024-01-07,10:00,16:42,45,6.7,False,7604.5,0.0,7604.5,0.0,shift_R002_202401.csv
R002-S19,スタッフR00219,R002_渋谷店,社員,1955,2024-01-07,11:30,18:48,45,7.3,False,14271.5,0.0,14271.5,0.0,shift_R002_202401.csv
R002-S20,スタッフR00220,R002_渋谷店,パート,1103,2024-01-07,16:00,23:48,45,7.8,True,8603.4,2150.85,10754.25,0.0,shift_R002_202401.csv
R002-S01,スタッフR00201,R002_渋谷店,アルバイト,1073,2024-01-08,17:30,22:06,0,4.6,True,4935.8,1233.95,6169.75,0.0,shift_R002_202401.csv
R002-S02,スタッフR00202,R002_渋谷店,アルバイト,1187,2024-01-08,18:00,23:48,0,5.8,True,6884.6,1721.15,8605.75,0.0,shift_R002_202401.csv
R002-S03,スタッフR00203,R002_渋谷店,アルバイト,1098,2024-01-08,15:00,18:12,0,3.2,False,3513.6,0.0,3513.6,0.0,shift_R002_202401.csv
R002-S04,スタッフR00204,R002_渋谷店,アルバイト,1063,2024-01-08,17:00,20:36,0,3.6,False,3826.8,0.0,3826.8,0.0,shift_R002_202401.csv
R002-S05,スタッフR00205,R002_渋谷店,パート,1168,2024-01-08,17:30,20:30,0,3.0,False,3504.0,0.0,3504.0,0.0,shift_R002_202401.csv
R002-S06,スタッフR00206,R002_渋谷店,アルバイト,1146,2024-01-08,13:00,20:24,45,7.4,False,8480.4,0.0,8480.4,0.0,shift_R002_202401.csv
R002-S07,スタッフR00207,R002_渋谷店,パート,1272,2024-01-08,14:00,20:18,45,6.3,False,8013.6,0.0,8013.6,0.0,shift_R002_202401.csv
R002-S08,スタッフR00208,R002_渋谷店,アルバイト,1060,2024-01-08,15:00,18:18,0,3.3,False,3498.0,0.0,3498.0,0.0,shift_R002_202401.csv
R002-S09,スタッフR00209,R002_渋谷店,パート,1118,2024-01-08,21:00,02:06,0,5.1,True,5701.8,1425.45,7127.25,0.0,shift_R002_202401.csv
R002-S11,スタッフR00211,R002_渋谷店,社員,2189,2024-01-08,09:30,12:54,0,3.4,False,7442.6,0.0,7442.6,0.0,shift_R002_202401.csv
R002-S12,スタッフR00212,R002_渋谷店,アルバイト,1200,2024-01-08,18:30,21:30,0,3.0,False,3600.0,0.0,3600.0,0.0,shift_R002_202401.csv
R002-S13,スタッフR00213,R002_渋谷店,社員,2170,2024-01-08,09:30,16:00,45,6.5,False,14105.0,0.0,14105.0,0.0,shift_R002_202401.csv
R002-S14,スタッフR00214,R002_渋谷店,アルバイト,1193,2024-01-08,13:30,16:54,0,3.4,False,4056.2,0.0,4056.2,0.0,shift_R002_202401.csv
R002-S15,スタッフR00215,R002_渋谷店,アルバイト,1105,2024-01-08,11:30,16:18,0,4.8,False,5304.0,0.0,5304.0,0.0,shift_R002_202401.csv
R002-S16,スタッフR00216,R002_渋谷店,アルバイト,1172,2024-01-08,16:00,22:12,45,6.2,True,7266.4,1816.6,9083.0,0.0,shift_R002_202401.csv
R002-S17,スタッフR00217,R002_渋谷店,アルバイト,1103,2024-01-08,11:00,17:06,45,6.1,False,6728.3,0.0,6728.3,0.0,shift_R002_202401.csv
R002-S19,スタッフR00219,R002_渋谷店,社員,1955,2024-01-08,09:00,16:36,45,7.6,False,14858.0,0.0,14858.0,0.0,shift_R002_202401.csv
R002-S20,スタッフR00220,R002_渋谷店,パート,1103,2024-01-08,17:00,20:24,0,3.4,False,3750.2,0.0,3750.2,0.0,shift_R002_202401.csv
R002-S02,スタッフR00202,R002_渋谷店,アルバイト,1187,2024-01-09,19:30,00:18,0,4.8,True,5697.6,1424.4,7122.0,0.0,shift_R002_202401.csv
R002-S03,スタッフR00203,R002_渋谷店,アルバイト,1098,2024-01-09,12:00,16:24,0,4.4,False,4831.2,0.0,4831.2,0.0,shift_R002_202401.csv
R002-S05,スタッフR00205,R002_渋谷店,パート,1168,2024-01-09,19:30,02:24,45,6.9,True,8059.2,2014.8,10074.0,0.0,shift_R002_202401.csv
R002-S06,スタッフR00206,R002_渋谷店,アルバイト,1146,2024-01-09,20:30,00:30,0,4.0,True,4584.0,1146.0,5730.0,0.0,shift_R002_202401.csv
